TARGET,AMOUNT GRANTED,LOAN OUTSTANDING,CYCLE,AGE,GENDER,DEPENDANTS,HOME YEARS,BUS YEARS,CASHFLOW,COLLATERAL,CF TO LOAN,MOP_PDC,MOP_WALK-IN,MARITAL STATUS,COLL TO LOAN
0.0,50000.0,12064.0,8.0,42.0,1,6.0,14.0,1.0,121037.0,570000.0,2.42,1,0,1,11.4
0.0,100000.0,1.0,2.0,46.0,1,2.0,10.0,1.0,238737.0,250000.0,2.39,1,0,1,2.5
0.0,150000.0,10525.0,2.0,37.0,0,2.0,8.0,1.0,238215.0,100000.0,1.59,0,1,1,0.667
0.0,42044.0,1.0,1.0,42.0,1,2.0,4.0,1.0,72572.0,36000.0,1.73,1,0,0,0.856
0.0,50000.0,8543.0,1.0,38.0,1,3.0,20.0,1.0,87382.0,24280.0,1.75,1,0,1,0.486
0.0,15000.0,1.0,2.0,51.0,1,4.0,26.0,0.0,19547.0,0.0,1.3,1,0,1,0.0
0.0,100000.0,63803.0,1.0,55.0,0,5.0,12.0,1.0,152617.0,53530.0,1.53,0,1,0,0.535
0.0,75000.0,1.0,4.0,49.0,1,4.0,4.0,1.0,126714.0,0.0,1.69,1,0,0,0.0
0.0,30000.0,4304.0,1.0,48.0,1,2.0,25.0,1.0,109799.0,36120.0,3.66,1,0,1,1.204
0.0,50000.0,1.0,2.0,30.0,1,2.0,3.0,0.0,150201.0,0.0,3.0,1,0,0,0.0
0.0,60000.0,8611.0,2.0,48.0,1,1.0,18.0,1.0,76513.0,46720.0,1.28,1,0,0,0.779
0.0,40000.0,1916.0,5.0,39.0,1,3.0,9.0,1.0,85540.0,70000.0,2.14,1,0,1,1.75
0.0,300000.0,1.0,5.0,37.0,1,4.0,16.0,1.0,434183.0,202000.0,1.45,1,0,0,0.6729999999999999
0.0,130000.0,1.0,5.0,31.0,1,2.0,10.0,1.0,133741.0,50000.0,1.03,0,1,0,0.385
0.0,30000.0,8651.0,1.0,48.0,1,3.0,3.0,1.0,93124.0,37280.0,3.1,1,0,1,1.2429999999999999
0.0,44632.0,1.0,3.0,53.0,1,4.0,30.0,0.0,153712.0,750000.0,3.44,0,1,1,16.804000000000002
0.0,28977.0,1.0,2.0,61.0,1,1.0,25.0,1.0,153715.0,39000.0,5.3,0,1,0,1.3459999999999999
0.0,120000.0,51079.0,3.0,35.0,1,2.0,11.0,1.0,189550.0,61960.0,1.58,1,0,0,0.516
0.0,20000.0,1.0,1.0,40.0,0,2.0,38.0,0.0,20015.0,0.0,1.0,1,0,0,0.0
0.0,50000.0,1.0,1.0,41.0,1,5.0,15.0,1.0,85641.0,0.0,1.71,0,1,0,0.0
0.0,35000.0,1.0,1.0,50.0,1,2.0,10.0,1.0,37626.0,48000.0,1.08,1,0,1,1.371
0.0,26431.0,1.0,7.0,37.0,0,2.0,8.0,1.0,150201.0,0.0,5.68,0,1,1,0.0
0.0,35000.0,1.0,1.0,48.0,1,0.0,3.0,0.0,50730.0,0.0,1.45,1,0,0,0.0
0.0,17900.0,1.0,4.0,52.0,1,4.0,11.0,1.0,45466.0,0.0,2.54,1,0,1,0.0
0.0,5146.0,1.0,1.0,51.0,1,3.0,3.0,0.0,26312.0,0.0,5.11,1,0,1,0.0
0.0,75000.0,1.0,1.0,56.0,0,4.0,3.0,0.0,130872.0,67350.0,1.74,1,0,0,0.898
0.0,20000.0,1.0,1.0,63.0,1,2.0,5.0,1.0,27575.0,0.0,1.38,1,0,0,0.0
0.0,35400.0,1.0,3.0,42.0,1,5.0,5.0,1.0,80411.0,22867.0,2.27,0,1,1,0.6459999999999999
0.0,62449.0,1.0,7.0,36.0,1,2.0,3.0,0.0,228530.0,54400.0,3.66,0,1,1,0.871
0.0,25000.0,1.0,3.0,46.0,1,5.0,13.0,1.0,46657.0,0.0,1.87,1,0,1,0.0
0.0,22694.0,1.0,3.0,55.0,1,4.0,38.0,1.0,41755.0,0.0,1.84,1,0,1,0.0
0.0,30000.0,1.0,3.0,38.0,1,3.0,7.0,0.0,60143.0,0.0,2.0,1,0,1,0.0
0.0,45000.0,1.0,3.0,32.0,1,3.0,8.0,1.0,63390.0,0.0,1.41,1,0,1,0.0
0.0,25000.0,1.0,2.0,43.0,1,4.0,6.0,1.0,36607.0,0.0,1.46,1,0,1,0.0
0.0,130000.0,44932.0,2.0,42.0,0,2.0,10.0,1.0,157630.0,130000.0,1.21,1,0,1,1.0
0.0,30000.0,919.0,1.0,51.0,0,3.0,44.0,1.0,40786.0,30000.0,1.36,1,0,1,1.0
0.0,150000.0,70633.0,7.0,37.0,1,3.0,2.0,1.0,202777.0,22800.0,1.35,1,0,1,0.152
0.0,30000.0,1.0,2.0,40.0,1,2.0,21.0,1.0,31365.0,18000.0,1.05,1,0,0,0.6
0.0,30000.0,1.0,8.0,54.0,1,1.0,10.0,1.0,30730.0,0.0,1.02,1,0,1,0.0
0.0,20000.0,1.0,2.0,45.0,1,5.0,15.0,1.0,37335.0,0.0,1.87,1,0,1,0.0
0.0,60000.0,1.0,2.0,45.0,1,5.0,15.0,1.0,65577.0,201600.0,1.09,1,0,1,3.36
0.0,100000.0,33138.0,24.0,48.0,1,4.0,11.0,1.0,127861.0,47000.0,1.28,1,0,1,0.47
0.0,40000.0,1.0,1.0,51.0,1,3.0,8.0,1.0,47750.0,39000.0,1.19,1,0,0,0.975
0.0,100000.0,33014.0,5.0,42.0,0,3.0,5.0,0.0,108487.0,82733.0,1.08,0,1,1,0.8270000000000001
0.0,3750.0,1.0,3.0,51.0,1,4.0,11.0,1.0,22165.0,0.0,5.91,1,0,1,0.0
0.0,50000.0,3603.0,2.0,48.0,1,4.0,25.0,1.0,62833.0,46600.0,1.26,1,0,1,0.932
0.0,240000.0,13074.0,13.0,51.0,1,5.0,6.0,1.0,244626.0,0.0,1.02,1,0,1,0.0
0.0,30000.0,1.0,4.0,45.0,1,4.0,8.0,0.0,31869.0,0.0,1.06,0,1,1,0.0
0.0,30744.0,1.0,4.0,32.0,1,4.0,4.0,0.0,57124.0,0.0,1.86,0,1,1,0.0
0.0,40000.0,1.0,2.0,42.0,1,4.0,15.0,1.0,69977.0,44600.0,1.75,1,0,1,1.115
0.0,30000.0,1.0,1.0,30.0,0,2.0,26.0,0.0,33744.0,0.0,1.12,0,1,0,0.0
0.0,15000.0,1.0,1.0,50.0,0,0.0,25.0,0.0,23028.0,0.0,1.54,1,0,0,0.0
0.0,60000.0,1.0,1.0,40.0,1,3.0,4.0,0.0,63326.0,85500.0,1.06,0,1,1,1.425
0.0,63585.0,1.0,2.0,50.0,1,5.0,14.0,1.0,127279.0,68000.0,2.0,1,0,1,1.069
0.0,40000.0,1.0,3.0,60.0,0,2.0,21.0,1.0,42009.0,47000.0,1.05,1,0,1,1.175
0.0,8601.0,1.0,1.0,37.0,1,2.0,33.0,0.0,23302.0,32000.0,2.71,1,0,1,3.72
0.0,66188.0,1.0,3.0,39.0,1,3.0,12.0,0.0,182006.0,123000.0,2.75,1,0,0,1.858
0.0,120411.0,69305.0,13.0,52.0,1,4.0,20.0,1.0,327237.0,200000.0,2.72,0,1,1,1.661
0.0,250000.0,186036.0,8.0,55.0,1,3.0,20.0,1.0,480041.0,287600.0,1.92,0,1,1,1.15
0.0,50000.0,17461.0,1.0,35.0,0,5.0,9.0,1.0,90057.0,51633.0,1.8,1,0,1,1.033
0.0,100000.0,1.0,4.0,59.0,1,3.0,30.0,1.0,148683.0,84900.0,1.49,0,1,1,0.8490000000000001
0.0,85000.0,75907.0,5.0,40.0,1,2.0,7.0,0.0,254491.0,128167.0,2.99,1,0,1,1.508
0.0,100000.0,1.0,5.0,58.0,1,3.0,4.0,0.0,107128.0,42000.0,1.07,0,1,1,0.42
0.0,50000.0,24983.0,1.0,39.0,0,5.0,6.0,1.0,85630.0,86000.0,1.71,0,1,1,1.72
0.0,100000.0,23564.0,1.0,37.0,1,3.0,14.0,1.0,116041.0,90000.0,1.16,0,1,0,0.9
0.0,80000.0,4915.0,1.0,35.0,1,4.0,12.0,1.0,94209.0,60000.0,1.18,1,0,0,0.75
0.0,116022.0,1.0,2.0,46.0,1,2.0,17.0,1.0,158361.0,40000.0,1.36,0,1,0,0.345
0.0,210935.0,1.0,4.0,46.0,0,3.0,10.0,1.0,386927.0,150000.0,1.83,0,1,1,0.711
0.0,100000.0,54427.0,1.0,46.0,0,4.0,5.0,1.0,184282.0,118333.0,1.84,0,1,1,1.183
0.0,60000.0,4043.0,3.0,40.0,1,4.0,20.0,0.0,123603.0,66500.0,2.06,0,1,1,1.1079999999999999
0.0,100000.0,1.0,4.0,51.0,0,2.0,4.0,1.0,112317.0,104000.0,1.12,0,1,0,1.04
0.0,30000.0,1.0,1.0,46.0,1,4.0,42.0,1.0,36556.0,52500.0,1.22,0,1,1,1.75
0.0,52082.0,1.0,4.0,44.0,1,1.0,8.0,1.0,232292.0,150000.0,4.46,0,1,0,2.88
0.0,100000.0,1.0,8.0,39.0,0,5.0,7.0,1.0,113108.0,33000.0,1.13,1,0,1,0.33
0.0,100000.0,48832.0,2.0,43.0,1,3.0,6.0,1.0,168885.0,60300.0,1.69,1,0,0,0.603
0.0,250000.0,9294.0,4.0,33.0,1,4.0,31.0,1.0,892299.0,100300.0,3.57,0,1,1,0.401
0.0,150000.0,85899.0,1.0,36.0,1,3.0,5.0,1.0,195325.0,157400.0,1.3,0,1,1,1.0490000000000002
0.0,130000.0,12448.0,8.0,37.0,1,3.0,3.0,1.0,227464.0,27267.0,1.75,1,0,1,0.21
0.0,100000.0,1.0,10.0,54.0,1,6.0,20.0,1.0,106626.0,75000.0,1.07,0,1,1,0.75
0.0,75000.0,1.0,3.0,22.0,0,2.0,18.0,1.0,106550.0,45000.0,1.42,0,1,0,0.6
0.0,70000.0,59069.0,12.0,48.0,1,4.0,20.0,1.0,174683.0,0.0,2.5,1,0,1,0.0
0.0,250000.0,52360.0,13.0,50.0,1,5.0,15.0,1.0,322461.0,183000.0,1.29,0,1,1,0.732
0.0,55000.0,13513.0,2.0,43.0,1,2.0,5.0,1.0,66718.0,50000.0,1.21,0,1,0,0.909
0.0,150000.0,5880.0,7.0,41.0,1,1.0,24.0,1.0,245103.0,86000.0,1.63,1,0,0,0.573
0.0,300000.0,1.0,4.0,52.0,0,6.0,48.0,1.0,205930.0,260000.0,0.69,0,1,1,0.867
0.0,300000.0,230452.0,12.0,46.0,1,2.0,6.0,1.0,627614.0,0.0,2.09,0,1,0,0.0
0.0,40000.0,6976.0,5.0,30.0,0,1.0,17.0,1.0,55072.0,26000.0,1.38,1,0,0,0.65
0.0,200000.0,49445.0,8.0,45.0,1,4.0,7.0,1.0,481141.0,220000.0,2.41,0,1,1,1.1
0.0,300000.0,1.0,4.0,34.0,1,3.0,2.0,1.0,428488.0,450000.0,1.43,0,1,0,1.5
0.0,250000.0,1.0,4.0,63.0,1,1.0,37.0,1.0,269544.0,106500.0,1.08,0,1,1,0.426
0.0,120000.0,1.0,3.0,40.0,1,1.0,2.0,0.0,167432.0,54000.0,1.4,1,0,0,0.45
0.0,25000.0,1.0,4.0,47.0,1,1.0,30.0,1.0,30768.0,31150.0,1.23,1,0,0,1.246
0.0,130000.0,77843.0,5.0,42.0,1,4.0,15.0,1.0,211775.0,320000.0,1.63,0,1,0,2.4619999999999997
0.0,300000.0,29055.0,6.0,38.0,1,2.0,7.0,0.0,439736.0,224000.0,1.47,0,1,1,0.747
0.0,60000.0,1.0,5.0,57.0,1,3.0,22.0,1.0,100711.0,45000.0,1.68,1,0,1,0.75
0.0,35000.0,1.0,2.0,47.0,1,5.0,14.0,1.0,41850.0,20000.0,1.2,1,0,1,0.5710000000000001
0.0,65000.0,4257.0,4.0,31.0,0,0.0,2.0,0.0,87378.0,70000.0,1.34,0,1,0,1.077
0.0,40000.0,1.0,4.0,52.0,1,3.0,2.0,1.0,50787.0,22500.0,1.27,1,0,1,0.563
0.0,182970.0,56909.0,7.0,63.0,1,0.0,21.0,1.0,305348.0,325000.0,1.67,0,1,0,1.776
0.0,130000.0,1.0,1.0,45.0,1,3.0,41.0,1.0,138128.0,31000.0,1.06,1,0,0,0.23800000000000002
0.0,30000.0,2009.0,7.0,56.0,0,4.0,6.0,1.0,69054.0,56000.0,2.3,1,0,1,1.867
0.0,30000.0,17900.0,1.0,59.0,1,2.0,37.0,0.0,42702.0,111000.0,1.42,1,0,0,3.7
0.0,20000.0,4205.0,1.0,33.0,1,2.0,29.0,1.0,25895.0,25000.0,1.29,1,0,1,1.25
0.0,20000.0,6912.0,1.0,48.0,1,1.0,15.0,1.0,23141.0,19500.0,1.16,1,0,0,0.975
0.0,34406.0,1.0,7.0,56.0,1,3.0,4.0,0.0,114863.0,0.0,3.34,0,1,0,0.0
0.0,25000.0,5244.0,1.0,54.0,1,4.0,40.0,1.0,26103.0,15000.0,1.04,1,0,1,0.6
0.0,150000.0,1.0,1.0,55.0,1,1.0,16.0,1.0,159364.0,120000.0,1.06,0,1,0,0.8
1.0,50000.0,13020.0,1.0,27.0,0,0.0,29.0,1.0,186218.0,56500.0,3.72,0,1,0,1.13
0.0,40000.0,18224.0,1.0,49.0,0,1.0,6.0,1.0,74484.0,98700.0,1.86,1,0,0,2.468
0.0,140000.0,36457.0,8.0,36.0,1,3.0,35.0,1.0,141684.0,56500.0,1.01,1,0,1,0.40399999999999997
0.0,20000.0,959.0,3.0,45.0,1,1.0,28.0,1.0,77513.0,75000.0,3.88,1,0,1,3.75
0.0,50000.0,12034.0,6.0,39.0,1,2.0,37.0,0.0,144202.0,237000.0,2.88,0,1,1,4.74
0.0,60000.0,3623.0,4.0,23.0,1,2.0,7.0,1.0,80553.0,72500.0,1.34,1,0,0,1.208
0.0,25000.0,6250.0,2.0,45.0,0,3.0,10.0,0.0,53114.0,73000.0,2.12,1,0,1,2.92
0.0,50000.0,5031.0,2.0,34.0,0,1.0,3.0,1.0,119497.0,31560.0,2.39,1,0,0,0.631
0.0,30000.0,1.0,1.0,41.0,1,2.0,13.0,1.0,31413.0,42800.0,1.05,1,0,0,1.4269999999999998
0.0,30000.0,20364.0,3.0,47.0,0,3.0,25.0,1.0,38301.0,88800.0,1.28,1,0,1,2.96
0.0,30000.0,20364.0,1.0,44.0,1,1.0,27.0,1.0,59270.0,41960.0,1.98,1,0,1,1.399
0.0,50000.0,17281.0,14.0,40.0,1,6.0,10.0,1.0,147031.0,52120.0,2.94,1,0,1,1.042
0.0,140000.0,12264.0,4.0,50.0,1,4.0,27.0,1.0,172256.0,89400.0,1.23,0,1,1,0.639
0.0,150000.0,3025.0,3.0,41.0,0,2.0,7.0,1.0,296024.0,110000.0,1.97,1,0,0,0.733
0.0,30000.0,22806.0,1.0,24.0,0,1.0,20.0,1.0,151363.0,50000.0,5.05,1,0,0,1.6669999999999998
0.0,40000.0,1.0,2.0,42.0,1,2.0,30.0,1.0,65345.0,111000.0,1.63,1,0,1,2.775
0.0,50000.0,13020.0,2.0,43.0,1,3.0,5.0,1.0,119946.0,18520.0,2.4,1,0,1,0.37
0.0,40000.0,2858.0,3.0,50.0,1,2.0,45.0,1.0,40786.0,118000.0,1.02,1,0,1,2.95
0.0,160000.0,52934.0,7.0,27.0,1,5.0,26.0,1.0,195896.0,80000.0,1.22,0,1,1,0.5
0.0,100000.0,67882.0,6.0,28.0,0,2.0,26.0,1.0,184104.0,84500.0,1.84,0,1,0,0.845
0.0,30000.0,13529.0,1.0,48.0,1,2.0,45.0,1.0,49433.0,30000.0,1.65,1,0,0,1.0
0.0,110000.0,83624.0,10.0,62.0,1,1.0,58.0,1.0,304844.0,288800.0,2.77,1,0,0,2.625
0.0,30000.0,13733.0,1.0,27.0,1,2.0,21.0,1.0,49433.0,77100.0,1.65,1,0,0,2.57
0.0,124858.0,116423.0,7.0,55.0,1,3.0,31.0,1.0,277342.0,89150.0,2.22,0,1,1,0.7140000000000001
0.0,50000.0,17281.0,1.0,50.0,1,3.0,20.0,1.0,68929.0,92400.0,1.38,1,0,0,1.848
0.0,300000.0,25472.0,10.0,53.0,0,4.0,23.0,1.0,550208.0,200000.0,1.83,0,1,1,0.667
0.0,50000.0,3819.0,6.0,48.0,1,1.0,10.0,1.0,50651.0,42335.0,1.01,1,0,1,0.847
0.0,30000.0,6280.0,3.0,40.0,1,3.0,10.0,1.0,89384.0,47380.0,2.98,1,0,1,1.579
0.0,90000.0,15696.0,2.0,42.0,0,4.0,8.0,1.0,93748.0,300000.0,1.04,0,1,1,3.333
0.0,50000.0,30169.0,1.0,45.0,1,3.0,10.0,0.0,141972.0,50000.0,2.84,1,0,0,1.0
0.0,20000.0,1.0,2.0,56.0,0,2.0,8.0,0.0,32359.0,100800.0,1.62,1,0,1,5.04
0.0,60000.0,32602.0,8.0,42.0,1,4.0,26.0,1.0,81482.0,200000.0,1.36,1,0,0,3.333
0.0,30000.0,1.0,1.0,42.0,1,2.0,6.0,1.0,40496.0,65250.0,1.35,1,0,1,2.175
0.0,70000.0,1.0,4.0,41.0,0,4.0,5.0,1.0,106728.0,15000.0,1.52,1,0,0,0.214
0.0,30000.0,1.0,2.0,35.0,1,4.0,11.0,1.0,40615.0,77014.0,1.35,1,0,1,2.5669999999999997
0.0,40000.0,1.0,4.0,52.0,1,2.0,47.0,1.0,53682.0,220000.0,1.34,1,0,0,5.5
0.0,101823.0,1.0,2.0,58.0,1,3.0,5.0,1.0,203325.0,81720.0,2.0,1,0,0,0.8029999999999999
0.0,30000.0,1.0,2.0,57.0,1,3.0,5.0,1.0,33307.0,17460.0,1.11,1,0,1,0.5820000000000001
0.0,75000.0,25922.0,9.0,51.0,1,2.0,35.0,1.0,96410.0,14675.0,1.29,1,0,1,0.196
0.0,35000.0,1.0,2.0,54.0,1,2.0,6.0,1.0,35848.0,16020.0,1.02,1,0,0,0.45799999999999996
0.0,30000.0,1.0,2.0,29.0,1,2.0,11.0,1.0,37699.0,27500.0,1.26,1,0,1,0.917
0.0,30000.0,1.0,3.0,51.0,1,2.0,48.0,1.0,64783.0,78000.0,2.16,1,0,1,2.6
0.0,80000.0,5291.0,3.0,38.0,1,5.0,34.0,1.0,214981.0,57000.0,2.69,0,1,1,0.713
0.0,40000.0,1.0,2.0,55.0,1,3.0,43.0,0.0,42975.0,51250.0,1.07,1,0,0,1.281
0.0,40000.0,1.0,3.0,46.0,0,3.0,15.0,1.0,44216.0,14700.0,1.11,1,0,1,0.368
0.0,8640.0,1.0,1.0,53.0,1,3.0,16.0,1.0,26662.0,50933.0,3.09,1,0,1,5.894
0.0,25000.0,1.0,1.0,43.0,1,3.0,28.0,1.0,27368.0,739000.0,1.09,1,0,1,29.56
0.0,20000.0,1.0,1.0,49.0,1,2.0,4.0,0.0,25769.0,38500.0,1.29,1,0,0,1.925
0.0,70000.0,49244.0,4.0,30.0,0,0.0,3.0,0.0,236885.0,220000.0,3.38,1,0,0,3.1430000000000002
0.0,90000.0,42613.0,6.0,38.0,1,3.0,10.0,1.0,119136.0,26800.0,1.32,0,1,1,0.298
0.0,100000.0,64222.0,18.0,43.0,1,4.0,14.0,1.0,140789.0,131000.0,1.41,0,1,1,1.31
0.0,75000.0,1.0,5.0,46.0,1,1.0,14.0,1.0,83143.0,71000.0,1.11,1,0,0,0.9470000000000001
0.0,80000.0,28231.0,5.0,40.0,1,1.0,29.0,0.0,107256.0,81000.0,1.34,1,0,0,1.013
0.0,150000.0,1.0,1.0,40.0,0,2.0,9.0,1.0,221913.0,167093.0,1.48,0,1,1,1.114
0.0,30000.0,6776.0,1.0,43.0,1,0.0,11.0,0.0,37888.0,41500.0,1.26,1,0,0,1.383
0.0,60000.0,36831.0,1.0,47.0,1,4.0,17.0,1.0,173744.0,225000.0,2.9,0,1,1,3.75
0.0,300000.0,1.0,5.0,35.0,1,1.0,23.0,1.0,122046.0,164600.0,0.41,0,1,0,0.5489999999999999
0.0,80000.0,24747.0,1.0,50.0,0,1.0,15.0,1.0,102098.0,75200.0,1.28,0,1,1,0.94
0.0,70000.0,39442.0,1.0,47.0,1,3.0,12.0,1.0,134228.0,120267.0,1.92,0,1,1,1.7180000000000002
0.0,60000.0,1.0,3.0,35.0,1,0.0,11.0,1.0,61928.0,28000.0,1.03,0,1,1,0.467
0.0,100000.0,1.0,5.0,49.0,1,2.0,9.0,0.0,136198.0,50000.0,1.36,0,1,0,0.5
0.0,40000.0,14155.0,3.0,34.0,1,1.0,15.0,1.0,54786.0,45000.0,1.37,0,1,1,1.125
0.0,50000.0,1.0,2.0,27.0,1,1.0,21.0,1.0,53728.0,26800.0,1.07,1,0,1,0.536
0.0,80000.0,1.0,3.0,48.0,1,3.0,15.0,1.0,87235.0,13933.0,1.09,1,0,0,0.174
0.0,50000.0,25649.0,1.0,50.0,1,0.0,3.0,1.0,46429.0,55000.0,0.93,0,1,1,1.1
0.0,300000.0,100240.0,8.0,31.0,0,2.0,14.0,1.0,392260.0,221000.0,1.31,0,1,0,0.737
0.0,50000.0,33941.0,4.0,44.0,1,0.0,3.0,0.0,55457.0,65000.0,1.11,1,0,0,1.3
0.0,50000.0,37213.0,6.0,29.0,0,5.0,16.0,1.0,101761.0,119100.0,2.04,1,0,0,2.3819999999999997
0.0,35000.0,1.0,3.0,47.0,1,3.0,9.0,1.0,36595.0,35200.0,1.05,1,0,1,1.006
0.0,30000.0,1.0,1.0,38.0,0,1.0,7.0,1.0,68333.0,86000.0,2.28,0,1,1,2.867
0.0,75000.0,1.0,1.0,61.0,1,0.0,10.0,1.0,80523.0,500000.0,1.07,1,0,0,6.667000000000001
0.0,30000.0,18601.0,1.0,50.0,0,4.0,6.0,1.0,40138.0,50500.0,1.34,1,0,1,1.683
0.0,90000.0,1.0,1.0,41.0,0,0.0,7.0,1.0,93188.0,600000.0,1.04,1,0,0,6.667000000000001
0.0,100000.0,35757.0,1.0,37.0,1,3.0,16.0,1.0,148240.0,500000.0,1.48,1,0,1,5.0
0.0,25000.0,1.0,1.0,42.0,0,4.0,16.0,0.0,30084.0,118500.0,1.2,0,1,1,4.74
0.0,75000.0,1.0,2.0,38.0,1,5.0,3.0,0.0,178075.0,63470.0,2.37,1,0,1,0.846
0.0,150000.0,1.0,1.0,52.0,1,1.0,14.0,1.0,225519.0,512000.0,1.5,1,0,1,3.4130000000000003
0.0,30000.0,10298.0,1.0,62.0,0,1.0,10.0,1.0,40266.0,32043.0,1.34,1,0,0,1.068
0.0,30000.0,92.0,1.0,47.0,0,5.0,29.0,1.0,32320.0,42879.0,1.08,1,0,1,1.429
1.0,30000.0,10369.0,1.0,54.0,1,1.0,54.0,1.0,58887.0,26877.0,1.96,1,0,1,0.8959999999999999
1.0,200000.0,97144.0,1.0,42.0,1,3.0,11.0,1.0,243875.0,170000.0,1.22,1,0,1,0.85
1.0,20000.0,20000.0,1.0,48.0,1,4.0,25.0,1.0,37749.0,32310.0,1.89,1,0,1,1.6159999999999999
1.0,30000.0,30000.0,1.0,47.0,1,2.0,30.0,1.0,48534.0,55000.0,1.62,1,0,0,1.8330000000000002
1.0,50000.0,50000.0,1.0,43.0,1,2.0,13.0,1.0,100095.0,73500.0,2.0,1,0,0,1.47
1.0,30000.0,27624.0,1.0,32.0,1,3.0,15.0,0.0,84846.0,32467.0,2.83,1,0,0,1.082
1.0,40000.0,10416.0,1.0,30.0,1,1.0,5.0,0.0,51934.0,62000.0,1.3,0,1,0,1.55
0.0,50000.0,6108.0,4.0,46.0,1,3.0,11.0,1.0,84871.0,59600.0,1.7,1,0,1,1.192
1.0,170000.0,58758.0,2.0,47.0,0,3.0,5.0,1.0,192069.0,525000.0,1.13,0,1,1,3.088
1.0,60000.0,45815.0,2.0,41.0,1,2.0,9.0,1.0,82514.0,52667.0,1.38,0,1,1,0.878
1.0,50000.0,38179.0,2.0,44.0,1,2.0,14.0,1.0,76609.0,95767.0,1.53,0,1,1,1.915
1.0,40000.0,27152.0,4.0,54.0,1,3.0,16.0,1.0,44383.0,25400.0,1.11,1,0,1,0.635
0.0,120000.0,53404.0,6.0,39.0,0,0.0,4.0,1.0,142543.0,57253.0,1.19,0,1,1,0.47700000000000004
0.0,30000.0,12409.0,1.0,54.0,1,3.0,16.0,1.0,44383.0,25400.0,1.48,1,0,1,0.847
1.0,30000.0,30000.0,6.0,39.0,1,0.0,4.0,1.0,142543.0,57253.0,4.75,0,1,1,1.9080000000000001
1.0,60000.0,20738.0,2.0,33.0,0,1.0,3.0,0.0,104044.0,110833.0,1.73,0,1,1,1.847
0.0,50000.0,31915.0,2.0,37.0,1,2.0,9.0,1.0,82750.0,42700.0,1.66,0,1,0,0.8540000000000001
1.0,50000.0,38179.0,1.0,47.0,1,4.0,46.0,1.0,61610.0,111022.0,1.23,0,1,1,2.22
0.0,80000.0,11384.0,13.0,48.0,1,3.0,45.0,0.0,81470.0,34750.0,1.02,1,0,0,0.434
0.0,50000.0,8038.0,2.0,47.0,1,3.0,45.0,0.0,62391.0,68333.0,1.25,1,0,0,1.367
1.0,120000.0,120000.0,2.0,47.0,0,5.0,4.0,1.0,144629.0,137992.0,1.21,1,0,1,1.15
1.0,100000.0,90805.0,3.0,39.0,1,1.0,13.0,1.0,131793.0,184667.0,1.32,0,1,1,1.847
0.0,50000.0,36122.0,1.0,53.0,0,4.0,4.0,0.0,111413.0,72900.0,2.23,0,1,1,1.4580000000000002
1.0,60000.0,48864.0,1.0,42.0,1,3.0,6.0,1.0,105203.0,50633.0,1.75,1,0,1,0.8440000000000001
1.0,30000.0,10369.0,1.0,28.0,1,1.0,10.0,1.0,34077.0,36000.0,1.14,1,0,0,1.2
1.0,30000.0,30000.0,1.0,37.0,1,1.0,12.0,0.0,41126.0,32000.0,1.37,1,0,0,1.067
1.0,50000.0,38179.0,2.0,28.0,1,1.0,6.0,1.0,62391.0,68333.0,1.25,1,0,0,1.367
0.0,17507.0,14490.0,1.0,38.0,0,3.0,11.0,1.0,108489.0,52700.0,6.2,1,0,1,3.01
1.0,50000.0,24286.0,2.0,55.0,1,2.0,27.0,1.0,102412.0,46633.0,2.05,1,0,0,0.9329999999999999
1.0,100000.0,31474.0,1.0,29.0,1,0.0,4.0,1.0,269158.0,198333.0,2.69,0,1,1,1.983
1.0,30000.0,30000.0,1.0,38.0,1,1.0,4.0,0.0,36771.0,38300.0,1.23,1,0,1,1.2770000000000001
0.0,100000.0,58049.0,1.0,52.0,1,1.0,10.0,1.0,157888.0,287683.0,1.58,0,1,1,2.877
0.0,40000.0,16637.0,4.0,43.0,1,6.0,39.0,1.0,41493.0,64000.0,1.04,1,0,1,1.6
0.0,30000.0,2628.0,3.0,49.0,1,1.0,6.0,1.0,32561.0,64400.0,1.09,1,0,0,2.147
0.0,50000.0,17402.0,1.0,32.0,1,3.0,29.0,1.0,51726.0,186717.0,1.03,0,1,1,3.734
0.0,50000.0,2071.0,1.0,36.0,1,3.0,10.0,1.0,53941.0,47333.0,1.08,1,0,0,0.9470000000000001
1.0,150000.0,103621.0,2.0,42.0,0,0.0,17.0,1.0,229877.0,525600.0,1.53,1,0,0,3.5039999999999996
0.0,30000.0,13432.0,1.0,47.0,0,2.0,45.0,1.0,33411.0,36000.0,1.11,0,1,0,1.2
1.0,100000.0,13736.0,1.0,33.0,1,0.0,7.0,0.0,137180.0,686317.0,1.37,0,1,0,6.8629999999999995
0.0,30000.0,4284.0,1.0,37.0,1,4.0,6.0,1.0,33124.0,34080.0,1.1,1,0,0,1.136
0.0,25000.0,14354.0,2.0,31.0,1,2.0,6.0,1.0,42960.0,32800.0,1.72,1,0,0,1.3119999999999998
0.0,30000.0,12902.0,2.0,44.0,1,2.0,14.0,1.0,35551.0,17574.0,1.19,1,0,1,0.586
0.0,60000.0,12538.0,3.0,47.0,1,5.0,16.0,1.0,68130.0,60523.0,1.14,1,0,1,1.0090000000000001
